Driver,LapTime,LapNumber,Compound,TyreLife,PitInTime,PitOutTime,TrackStatus,Position,FreshTyre,IsAccurate,Time,Season,GrandPrix
ALB,0 days 00:01:17.064000,23.0,HARD,5.0,,,1,19.0,True,True,0 days 01:33:08.451000,2023,Monaco
ALB,0 days 00:01:16.672000,24.0,HARD,6.0,,,1,19.0,True,True,0 days 01:34:25.123000,2023,Monaco
ALB,0 days 00:01:16.793000,25.0,HARD,7.0,,,1,19.0,True,True,0 days 01:35:41.916000,2023,Monaco
ALB,0 days 00:01:16.962000,26.0,HARD,8.0,,,1,19.0,True,True,0 days 01:36:58.878000,2023,Monaco
ALB,0 days 00:01:17.360000,27.0,HARD,9.0,,,1,19.0,True,True,0 days 01:38:16.238000,2023,Monaco
ALB,0 days 00:01:18.528000,28.0,HARD,10.0,,,1,19.0,True,True,0 days 01:39:34.766000,2023,Monaco
ALB,0 days 00:01:18.952000,29.0,HARD,11.0,,,1,19.0,True,True,0 days 01:40:53.718000,2023,Monaco
ALB,0 days 00:01:19.457000,30.0,HARD,12.0,,,1,19.0,True,True,0 days 01:42:13.175000,2023,Monaco
ALB,0 days 00:01:19.152000,31.0,HARD,13.0,,,1,19.0,True,True,0 days 01:43:32.327000,2023,Monaco
ALB,0 days 00:01:19.589000,32.0,HARD,14.0,,,1,19.0,True,True,0 days 01:44:51.916000,2023,Monaco
ALB,0 days 00:01:21.559000,33.0,HARD,15.0,,,1,19.0,True,True,0 days 01:46:13.475000,2023,Monaco
ALB,0 days 00:01:20.731000,34.0,HARD,16.0,,,1,18.0,True,True,0 days 01:47:34.206000,2023,Monaco
ALB,0 days 00:01:18.619000,35.0,HARD,17.0,,,1,18.0,True,True,0 days 01:48:52.825000,2023,Monaco
ALB,0 days 00:01:18.804000,36.0,HARD,18.0,,,1,18.0,True,True,0 days 01:50:11.629000,2023,Monaco
ALB,0 days 00:01:19.143000,37.0,HARD,19.0,,,1,18.0,True,True,0 days 01:51:30.772000,2023,Monaco
ALB,0 days 00:01:18.633000,38.0,HARD,20.0,,,1,18.0,True,True,0 days 01:52:49.405000,2023,Monaco
ALB,0 days 00:01:18.774000,39.0,HARD,21.0,,,1,18.0,True,True,0 days 01:54:08.179000,2023,Monaco
